click_id,customer_id,anonymous_id,channel,clicked_at,campaign,utm_source,utm_medium
CLK000934,CUST0161,,tiktok,2023-10-30T17:07:49,Campaign_8,google,cpm
CLK000935,CUST0016,,email,2023-04-29T17:41:32,Campaign_6,tiktok,cpc
CLK000936,,VBGJUkWBtE,organic,2023-08-10T22:03:23,Campaign_5,google,cpm
CLK000937,CUST0346,,organic,2023-05-31T06:00:01,Campaign_8,tiktok,email
CLK000938,CUST0431,,email,2023-08-23T16:48:38,Campaign_10,newsletter,cpc
CLK000939,CUST0266,,organic,2023-07-21T06:08:00,Campaign_7,facebook,cpc
CLK000940,CUST0489,,tiktok,2023-02-17T11:00:16,Campaign_9,facebook,organic
CLK000941,CUST0300,,google_ads,2023-10-17T16:09:17,Campaign_10,tiktok,cpc
CLK000942,CUST0352,,tiktok,2023-11-03T18:54:04,Campaign_5,tiktok,email
CLK000943,CUST0143,,meta_ads,2023-06-27T21:15:23,Campaign_1,newsletter,cpm
CLK000944,CUST0186,,tiktok,2023-04-16T21:41:44,Campaign_6,facebook,email
CLK000945,,DdFnRiyVxY,email,2023-04-06T09:58:44,Campaign_10,google,organic
CLK000946,CUST0196,,google_ads,2023-04-03T21:49:11,Campaign_8,facebook,cpc
CLK000947,CUST0117,,tiktok,2023-06-10T17:52:30,Campaign_9,google,cpc
CLK000948,CUST0287,,tiktok,2023-07-27T18:00:29,Campaign_8,newsletter,email
CLK000949,CUST0001,,organic,2023-05-20T02:55:55,Campaign_1,google,cpm
CLK000950,CUST0295,,email,2023-03-25T16:32:11,Campaign_10,facebook,organic
CLK000951,CUST0202,,organic,2023-11-22T06:17:15,Campaign_10,newsletter,organic
CLK000952,CUST0396,,organic,2023-11-13T07:26:01,Campaign_4,google,email
CLK000953,CUST0399,,organic,2023-01-27T00:56:19,Campaign_9,newsletter,cpm
CLK000954,,vMMSvumlDk,email,2023-02-16T08:42:10,Campaign_4,google,cpm
CLK000955,CUST0073,,organic,2023-02-20T10:03:47,Campaign_5,newsletter,organic
CLK000956,CUST0014,,email,2023-04-09T04:52:09,Campaign_7,newsletter,organic
CLK000957,CUST0415,,tiktok,2023-08-09T05:01:31,Campaign_8,newsletter,cpc
CLK000958,CUST0399,,tiktok,2023-03-29T09:07:56,Campaign_7,tiktok,organic
CLK000959,CUST0494,,meta_ads,2023-11-14T08:09:51,Campaign_5,tiktok,organic
CLK000960,CUST0053,,meta_ads,2023-02-12T07:22:06,Campaign_8,newsletter,cpm
CLK000961,CUST0025,,email,2023-09-11T06:28:24,Campaign_1,google,cpm
CLK000962,CUST0443,,email,2023-08-28T03:08:24,Campaign_4,tiktok,cpm
CLK000963,,BVPEQsSqps,email,2023-06-15T13:33:22,Campaign_10,newsletter,cpc
CLK000964,CUST0020,,google_ads,2023-08-22T10:44:48,Campaign_3,facebook,cpm
CLK000965,CUST0046,,tiktok,2023-02-21T15:57:22,Campaign_5,google,organic
CLK000966,CUST0457,,google_ads,2023-12-27T08:12:27,Campaign_6,newsletter,organic
CLK000967,CUST0264,,tiktok,2023-09-27T23:38:54,Campaign_3,newsletter,email
CLK000968,CUST0265,,organic,2023-11-25T09:37:09,Campaign_2,facebook,email
CLK000969,CUST0230,,email,2023-10-16T11:02:39,Campaign_4,facebook,cpm
CLK000970,CUST0123,,tiktok,2023-06-19T06:47:04,Campaign_10,tiktok,cpm
CLK000971,CUST0011,,google_ads,2023-08-03T03:31:20,Campaign_5,tiktok,organic
CLK000972,,xYeTLXTRVO,google_ads,2023-10-12T00:44:51,Campaign_7,tiktok,cpc
CLK000973,CUST0008,,meta_ads,2023-01-31T05:16:17,Campaign_9,tiktok,cpc
CLK000974,CUST0326,,organic,2023-12-11T18:22:46,Campaign_4,facebook,email
CLK000975,CUST0189,,meta_ads,2023-03-24T07:31:14,Campaign_5,newsletter,organic
CLK000976,CUST0359,,tiktok,2023-04-20T07:14:11,Campaign_7,google,cpm
CLK000977,CUST0419,,google_ads,2023-03-27T14:06:16,Campaign_9,tiktok,email
CLK000978,CUST0233,,meta_ads,2023-06-19T04:01:23,Campaign_5,tiktok,cpc
CLK000979,CUST0039,,email,2023-11-16T06:30:05,Campaign_9,facebook,cpc
CLK000980,CUST0458,,tiktok,2023-09-21T22:46:32,Campaign_4,tiktok,cpm
CLK000981,,rQnjGYwRBS,google_ads,2023-07-12T19:46:22,Campaign_9,google,cpm
CLK000982,CUST0401,,email,2023-04-21T04:30:46,Campaign_8,tiktok,cpc
CLK000983,CUST0126,,tiktok,2023-10-28T19:58:06,Campaign_1,newsletter,organic
CLK000984,CUST0317,,google_ads,2023-07-15T08:12:47,Campaign_6,google,organic
CLK000985,CUST0358,,email,2023-12-10T13:58:22,Campaign_3,tiktok,cpc
CLK000986,CUST0389,,tiktok,2023-09-18T19:57:07,Campaign_6,tiktok,email
CLK000987,CUST0365,,tiktok,2023-01-31T07:45:25,Campaign_3,google,email
CLK000988,CUST0316,,google_ads,2023-09-15T01:05:47,Campaign_7,google,cpc
CLK000989,CUST0320,,tiktok,2023-10-27T13:02:08,Campaign_10,newsletter,cpm
CLK000990,,HimagBtlNO,tiktok,2023-12-13T10:23:35,Campaign_3,google,organic
CLK000991,CUST0131,,google_ads,2023-01-24T18:15:07,Campaign_10,facebook,cpm
CLK000992,CUST0056,,email,2023-05-18T20:06:01,Campaign_1,newsletter,email
CLK000993,CUST0125,,google_ads,2023-12-08T23:00:08,Campaign_6,facebook,cpc
CLK000994,CUST0435,,google_ads,2023-04-04T03:58:37,Campaign_5,facebook,cpm
CLK000995,CUST0382,,email,2023-03-03T18:31:58,Campaign_7,facebook,cpc
CLK000996,CUST0458,,tiktok,2023-09-22T14:42:13,Campaign_6,tiktok,organic
CLK000997,CUST0481,,organic,2023-11-15T01:13:51,Campaign_3,tiktok,email
CLK000998,CUST0191,,organic,2023-11-06T09:23:23,Campaign_6,newsletter,cpm
CLK000999,,RQEFOkbJeC,email,2023-05-18T06:45:49,Campaign_8,newsletter,cpm
CLK001000,CUST0403,,email,2023-11-29T04:38:46,Campaign_1,tiktok,email
CLK001001,CUST0093,,email,2023-04-05T01:55:27,Campaign_10,newsletter,cpm
CLK001002,CUST0007,,google_ads,2023-08-06T19:32:34,Campaign_10,newsletter,organic
CLK001003,CUST0324,,email,2023-11-29T21:44:57,Campaign_9,tiktok,email
CLK001004,CUST0388,,google_ads,2023-11-20T08:11:25,Campaign_8,tiktok,organic
CLK001005,CUST0445,,organic,2023-03-03T02:44:56,Campaign_6,newsletter,email
CLK001006,CUST0002,,meta_ads,2023-12-21T06:19:33,Campaign_3,newsletter,cpc
CLK001007,CUST0481,,email,2023-11-10T11:57:33,Campaign_9,newsletter,organic
CLK001008,,BQcETIbrZV,google_ads,2023-04-08T21:35:07,Campaign_7,google,email
CLK001009,CUST0148,,meta_ads,2023-08-14T15:26:33,Campaign_1,newsletter,organic
CLK001010,CUST0471,,email,2023-04-08T15:10:40,Campaign_8,newsletter,cpm
CLK001011,CUST0315,,meta_ads,2023-01-17T02:11:10,Campaign_3,tiktok,organic
CLK001012,CUST0423,,tiktok,2023-01-06T01:27:17,Campaign_8,facebook,cpc
CLK001013,CUST0294,,organic,2023-02-01T08:14:22,Campaign_9,google,cpc
CLK001014,CUST0035,,meta_ads,2023-01-23T11:53:44,Campaign_4,newsletter,email
CLK001015,CUST0466,,meta_ads,2023-08-26T01:33:50,Campaign_2,newsletter,organic
CLK001016,CUST0476,,meta_ads,2023-12-13T21:17:31,Campaign_7,google,email
CLK001017,,vvzZzDsxvh,google_ads,2023-07-31T03:43:34,Campaign_4,google,cpm
CLK001018,CUST0006,,google_ads,2023-01-30T05:14:37,Campaign_7,google,cpm
CLK001019,CUST0092,,google_ads,2023-05-09T08:45:43,Campaign_3,google,cpc
CLK001020,CUST0430,,organic,2023-04-25T15:31:14,Campaign_2,newsletter,email
CLK001021,CUST0365,,tiktok,2023-03-23T20:45:13,Campaign_1,newsletter,cpc
CLK001022,CUST0412,,tiktok,2023-02-27T14:53:01,Campaign_9,facebook,cpc
CLK001023,CUST0204,,organic,2023-02-24T11:38:39,Campaign_4,facebook,organic
CLK001024,CUST0196,,tiktok,2023-04-20T00:59:21,Campaign_8,google,cpc
CLK001025,CUST0195,,google_ads,2023-11-04T02:07:02,Campaign_7,google,email
CLK001026,,xHzxBGdggd,meta_ads,2023-11-10T03:26:17,Campaign_10,google,organic
CLK001027,CUST0242,,email,2023-11-11T13:17:40,Campaign_9,google,cpc
CLK001028,CUST0336,,google_ads,2023-06-27T03:09:42,Campaign_1,tiktok,email
CLK001029,CUST0139,,organic,2023-09-05T15:57:37,Campaign_7,tiktok,organic
CLK001030,CUST0233,,tiktok,2023-06-24T17:00:24,Campaign_10,google,cpm
CLK001031,CUST0413,,meta_ads,2023-06-04T17:57:51,Campaign_8,tiktok,organic
CLK001032,CUST0394,,organic,2023-12-28T19:45:24,Campaign_10,google,cpc
CLK001033,CUST0419,,email,2023-10-23T12:34:50,Campaign_10,facebook,email
CLK001034,CUST0271,,tiktok,2023-07-29T16:32:59,Campaign_7,tiktok,cpm
CLK001035,,lcaqlnlnQj,organic,2023-11-26T14:03:56,Campaign_1,google,cpc
CLK001036,CUST0079,,organic,2023-10-26T17:57:56,Campaign_8,tiktok,organic
CLK001037,CUST0135,,organic,2023-05-15T20:18:06,Campaign_4,newsletter,organic
CLK001038,CUST0405,,google_ads,2023-06-14T19:34:27,Campaign_4,facebook,organic
CLK001039,CUST0042,,google_ads,2023-07-02T23:01:08,Campaign_3,facebook,cpc
CLK001040,CUST0099,,tiktok,2023-07-16T21:11:02,Campaign_3,google,email
CLK001041,CUST0411,,meta_ads,2023-05-31T19:07:22,Campaign_4,facebook,cpc
CLK001042,CUST0279,,google_ads,2023-10-31T23:56:28,Campaign_5,google,email
CLK001043,CUST0451,,google_ads,2023-02-11T16:14:30,Campaign_3,tiktok,cpc
CLK001044,,pKmuqRyzeg,google_ads,2023-09-30T18:32:35,Campaign_7,google,cpc
CLK001045,CUST0290,,email,2023-12-16T12:27:21,Campaign_2,newsletter,email
CLK001046,CUST0461,,organic,2023-04-01T11:31:21,Campaign_6,facebook,cpc
CLK001047,CUST0171,,meta_ads,2023-12-28T23:54:08,Campaign_7,newsletter,cpm
CLK001048,CUST0424,,organic,2023-02-14T11:38:43,Campaign_2,google,email
CLK001049,CUST0392,,google_ads,2023-12-30T12:06:19,Campaign_7,newsletter,email
CLK001050,CUST0141,,organic,2023-10-14T16:17:54,Campaign_5,google,organic
CLK001051,CUST0243,,meta_ads,2023-05-16T21:28:15,Campaign_10,tiktok,email
CLK001052,CUST0282,,email,2023-05-11T08:47:42,Campaign_4,newsletter,organic
CLK001053,,YrqxtEDKLQ,meta_ads,2023-09-22T06:51:26,Campaign_10,tiktok,cpc
CLK001054,CUST0199,,organic,2023-01-14T04:57:52,Campaign_4,facebook,cpm
CLK001055,CUST0337,,organic,2023-10-15T05:33:41,Campaign_1,google,organic
CLK001056,CUST0347,,google_ads,2023-12-09T11:23:33,Campaign_10,tiktok,cpc
CLK001057,CUST0348,,organic,2023-11-06T03:27:38,Campaign_2,tiktok,cpc
CLK001058,CUST0318,,email,2023-05-28T13:39:44,Campaign_4,facebook,cpm
CLK001059,CUST0030,,tiktok,2023-07-09T09:21:31,Campaign_8,facebook,organic
CLK001060,CUST0368,,email,2023-06-12T13:17:53,Campaign_2,google,organic
CLK001061,CUST0327,,email,2023-10-01T20:26:44,Campaign_6,facebook,cpm
CLK001062,,PApuWZQJVO,organic,2023-03-13T22:02:26,Campaign_9,google,organic
CLK001063,CUST0369,,organic,2023-06-04T09:56:58,Campaign_1,facebook,cpc
CLK001064,CUST0497,,email,2023-07-27T19:55:39,Campaign_1,tiktok,cpc
CLK001065,CUST0328,,email,2023-03-25T16:17:01,Campaign_5,facebook,organic
CLK001066,CUST0418,,email,2023-03-21T13:10:45,Campaign_7,facebook,organic
CLK001067,CUST0223,,email,2023-01-24T18:46:03,Campaign_9,newsletter,email
CLK001068,CUST0316,,meta_ads,2023-04-21T10:33:45,Campaign_8,facebook,organic
CLK001069,CUST0462,,tiktok,2023-02-06T13:02:15,Campaign_7,newsletter,email
CLK001070,CUST0074,,google_ads,2023-11-07T23:24:58,Campaign_9,newsletter,organic
CLK001071,,mGopFkumpz,email,2023-10-07T07:44:16,Campaign_3,tiktok,cpc
CLK001072,CUST0216,,meta_ads,2023-08-06T12:59:00,Campaign_10,google,organic
CLK001073,CUST0179,,tiktok,2023-07-24T08:39:55,Campaign_3,newsletter,cpm
CLK001074,CUST0225,,organic,2023-12-18T18:28:22,Campaign_4,facebook,cpc
CLK001075,CUST0442,,meta_ads,2023-05-12T02:50:12,Campaign_9,google,cpm
CLK001076,CUST0344,,email,2023-12-21T00:07:55,Campaign_8,newsletter,email
CLK001077,CUST0115,,tiktok,2023-01-03T17:26:03,Campaign_5,google,email
CLK001078,CUST0500,,tiktok,2023-04-12T10:53:14,Campaign_8,newsletter,organic
CLK001079,CUST0367,,meta_ads,2023-11-27T00:31:55,Campaign_3,tiktok,email
CLK001080,,RuPWfEdtxm,meta_ads,2023-09-02T06:32:47,Campaign_9,tiktok,organic
CLK001081,CUST0134,,organic,2023-01-12T07:50:21,Campaign_6,google,cpc
CLK001082,CUST0182,,organic,2023-04-11T21:39:50,Campaign_6,google,email
CLK001083,CUST0213,,organic,2023-05-02T07:48:32,Campaign_9,newsletter,organic
CLK001084,CUST0059,,meta_ads,2023-07-31T21:35:05,Campaign_4,google,cpm
CLK001085,CUST0234,,organic,2023-01-19T01:03:49,Campaign_8,facebook,cpm
CLK001086,CUST0180,,email,2023-04-22T03:07:01,Campaign_9,facebook,cpm
CLK001087,CUST0472,,tiktok,2023-05-21T16:57:14,Campaign_3,tiktok,cpc
CLK001088,CUST0199,,google_ads,2023-09-15T14:57:30,Campaign_4,tiktok,cpm
CLK001089,,qzKsvPfHEf,google_ads,2023-04-24T18:02:12,Campaign_8,facebook,cpc
CLK001090,CUST0323,,meta_ads,2023-11-18T16:26:53,Campaign_10,facebook,organic
CLK001091,CUST0267,,tiktok,2023-04-20T09:55:18,Campaign_9,google,cpc
CLK001092,CUST0069,,organic,2023-07-04T09:41:52,Campaign_2,facebook,email
CLK001093,CUST0251,,google_ads,2023-12-22T04:01:02,Campaign_6,newsletter,organic
CLK001094,CUST0100,,email,2023-01-02T17:53:38,Campaign_10,google,email
CLK001095,CUST0145,,tiktok,2023-07-09T07:23:41,Campaign_10,tiktok,cpc
CLK001096,CUST0468,,email,2023-01-01T18:33:49,Campaign_4,google,cpm
CLK001097,CUST0086,,email,2023-09-04T16:37:04,Campaign_1,newsletter,organic
CLK001098,,RFNqMbKmvq,organic,2023-09-06T12:49:02,Campaign_6,newsletter,cpm
CLK001099,CUST0269,,google_ads,2023-12-27T17:01:21,Campaign_3,facebook,email
CLK001100,CUST0164,,organic,2023-03-11T06:59:28,Campaign_7,google,cpc
CLK001101,CUST0284,,google_ads,2023-05-22T18:34:00,Campaign_10,google,cpc
CLK001102,CUST0442,,email,2023-10-26T10:03:20,Campaign_9,google,cpc
CLK001103,CUST0358,,meta_ads,2023-01-01T00:28:25,Campaign_1,tiktok,cpm
CLK001104,CUST0234,,email,2023-03-01T17:17:57,Campaign_9,newsletter,email
CLK001105,CUST0323,,meta_ads,2023-11-02T05:49:59,Campaign_3,google,cpm
CLK001106,CUST0006,,organic,2023-01-28T09:17:59,Campaign_1,google,email
CLK001107,,DiiTEtHitd,google_ads,2023-08-13T15:24:59,Campaign_9,google,email
CLK001108,CUST0002,,meta_ads,2023-06-26T10:47:00,Campaign_3,facebook,organic
CLK001109,CUST0435,,meta_ads,2023-09-15T04:11:23,Campaign_9,newsletter,cpm
CLK001110,CUST0171,,email,2023-10-26T14:46:07,Campaign_4,tiktok,cpm
CLK001111,CUST0361,,organic,2023-03-19T18:18:29,Campaign_9,newsletter,organic
CLK001112,CUST0316,,tiktok,2023-05-17T08:55:52,Campaign_10,google,cpc
CLK001113,CUST0313,,meta_ads,2023-10-27T12:33:22,Campaign_4,facebook,organic
CLK001114,CUST0186,,email,2023-07-15T19:02:18,Campaign_6,newsletter,cpm
CLK001115,CUST0457,,email,2023-09-10T05:23:46,Campaign_4,tiktok,email
CLK001116,,IHQfwIbqVz,meta_ads,2023-01-08T04:54:20,Campaign_3,newsletter,cpc
CLK001117,CUST0140,,email,2023-08-22T13:56:00,Campaign_1,tiktok,cpc
CLK001118,CUST0220,,organic,2023-08-08T22:18:58,Campaign_6,facebook,cpc
CLK001119,CUST0096,,organic,2023-08-20T09:14:39,Campaign_9,google,organic
CLK001120,CUST0169,,tiktok,2023-12-25T02:56:48,Campaign_9,google,cpc
CLK001121,CUST0288,,email,2023-02-16T23:42:21,Campaign_8,facebook,organic
CLK001122,CUST0173,,email,2023-04-27T20:08:23,Campaign_9,newsletter,organic
CLK001123,CUST0301,,tiktok,2023-01-17T16:06:19,Campaign_1,facebook,email
CLK001124,CUST0095,,email,2023-12-20T22:04:45,Campaign_9,newsletter,organic
CLK001125,,MRYzjbcHbx,google_ads,2023-02-01T04:45:47,Campaign_10,newsletter,organic
CLK001126,CUST0443,,meta_ads,2023-10-24T04:49:14,Campaign_6,newsletter,organic
CLK001127,CUST0352,,meta_ads,2023-09-13T09:14:13,Campaign_10,facebook,organic
CLK001128,CUST0177,,tiktok,2023-12-06T03:13:06,Campaign_7,google,organic
CLK001129,CUST0218,,email,2023-10-11T02:01:07,Campaign_1,google,cpc
CLK001130,CUST0174,,email,2023-02-13T04:38:29,Campaign_3,facebook,email
CLK001131,CUST0439,,meta_ads,2023-04-17T02:23:41,Campaign_3,tiktok,organic
CLK001132,CUST0402,,organic,2023-09-21T10:59:48,Campaign_1,google,cpm
CLK001133,CUST0499,,tiktok,2023-02-15T02:01:47,Campaign_10,google,email
CLK001134,,UxhKOcWQyz,meta_ads,2023-11-22T07:20:52,Campaign_5,newsletter,email
CLK001135,CUST0148,,organic,2023-05-31T00:56:19,Campaign_4,google,cpm
CLK001136,CUST0171,,organic,2023-02-21T06:37:10,Campaign_9,google,cpc
CLK001137,CUST0440,,google_ads,2023-01-15T08:25:55,Campaign_7,facebook,organic
CLK001138,CUST0329,,organic,2023-04-30T09:07:29,Campaign_2,google,organic
CLK001139,CUST0456,,meta_ads,2023-01-18T16:39:02,Campaign_3,facebook,cpm
CLK001140,CUST0008,,tiktok,2023-10-31T07:18:45,Campaign_10,newsletter,organic
CLK001141,CUST0234,,meta_ads,2023-03-25T10:04:02,Campaign_7,facebook,email
CLK001142,CUST0194,,tiktok,2023-06-24T12:00:23,Campaign_6,tiktok,organic
CLK001143,,hACWTsLwtZ,email,2023-07-05T05:31:38,Campaign_9,facebook,email
CLK001144,CUST0159,,email,2023-07-03T16:26:42,Campaign_2,facebook,cpc
CLK001145,CUST0027,,google_ads,2023-03-10T06:07:45,Campaign_6,tiktok,organic
CLK001146,CUST0208,,tiktok,2023-05-13T06:21:36,Campaign_4,facebook,organic
CLK001147,CUST0228,,email,2023-07-17T22:53:25,Campaign_6,facebook,organic
CLK001148,CUST0326,,email,2023-04-22T03:10:08,Campaign_5,newsletter,cpc
CLK001149,CUST0147,,google_ads,2023-09-25T17:59:24,Campaign_5,tiktok,cpc
CLK001150,CUST0169,,organic,2023-03-24T08:03:34,Campaign_4,newsletter,cpc
CLK001151,CUST0219,,email,2023-12-20T05:16:29,Campaign_6,google,cpc
CLK001152,,BEHkHSsGqo,meta_ads,2023-08-12T06:08:37,Campaign_9,google,cpm
CLK001153,CUST0127,,meta_ads,2023-04-23T03:54:47,Campaign_2,newsletter,email
CLK001154,CUST0369,,google_ads,2023-02-01T10:47:35,Campaign_9,google,cpc
CLK001155,CUST0366,,organic,2023-06-21T10:57:10,Campaign_8,tiktok,cpm
CLK001156,CUST0195,,google_ads,2023-11-19T06:29:57,Campaign_5,google,organic
CLK001157,CUST0310,,meta_ads,2023-06-20T07:00:59,Campaign_2,tiktok,cpm
CLK001158,CUST0351,,organic,2023-08-11T16:51:55,Campaign_5,newsletter,organic
CLK001159,CUST0310,,meta_ads,2023-09-04T22:41:46,Campaign_5,newsletter,email
CLK001160,CUST0357,,email,2023-07-27T01:54:35,Campaign_10,facebook,email
CLK001161,,eGeVIPtYqJ,email,2023-04-24T18:09:35,Campaign_4,google,email
CLK001162,CUST0325,,tiktok,2023-03-05T03:12:21,Campaign_2,newsletter,cpc
CLK001163,CUST0328,,google_ads,2023-11-30T19:30:06,Campaign_6,facebook,cpc
CLK001164,CUST0069,,organic,2023-01-08T16:54:02,Campaign_6,tiktok,email
CLK001165,CUST0154,,google_ads,2023-02-24T08:21:03,Campaign_9,tiktok,organic
CLK001166,CUST0319,,tiktok,2023-07-28T20:12:53,Campaign_8,newsletter,organic
CLK001167,CUST0192,,email,2023-12-05T06:00:39,Campaign_2,facebook,email
CLK001168,CUST0265,,google_ads,2023-03-30T05:10:42,Campaign_1,newsletter,cpm
CLK001169,CUST0231,,meta_ads,2023-02-12T09:46:37,Campaign_9,facebook,organic
CLK001170,,EpimMnEijt,email,2023-01-22T16:02:32,Campaign_3,tiktok,organic
CLK001171,CUST0164,,organic,2023-01-31T02:55:06,Campaign_2,newsletter,cpm
CLK001172,CUST0416,,organic,2023-04-15T20:29:57,Campaign_4,tiktok,cpc
CLK001173,CUST0467,,tiktok,2023-08-20T19:47:00,Campaign_3,newsletter,cpm
CLK001174,CUST0069,,organic,2023-09-30T04:14:48,Campaign_1,facebook,cpm
CLK001175,CUST0052,,organic,2023-04-10T14:09:02,Campaign_1,facebook,cpc
CLK001176,CUST0023,,organic,2023-01-02T02:49:47,Campaign_8,newsletter,cpm
CLK001177,CUST0426,,tiktok,2023-04-17T07:56:47,Campaign_4,facebook,organic
CLK001178,CUST0349,,organic,2023-01-01T19:11:55,Campaign_3,newsletter,cpm
CLK001179,,mtoKHECXbi,meta_ads,2023-02-06T18:05:20,Campaign_6,google,organic
CLK001180,CUST0348,,meta_ads,2023-05-17T07:35:37,Campaign_2,newsletter,cpm
CLK001181,CUST0333,,meta_ads,2023-09-17T15:20:02,Campaign_7,tiktok,cpc
CLK001182,CUST0135,,tiktok,2023-07-28T03:44:07,Campaign_6,facebook,email
CLK001183,CUST0027,,meta_ads,2023-11-16T05:05:47,Campaign_4,tiktok,organic
CLK001184,CUST0336,,organic,2023-03-01T17:11:41,Campaign_3,tiktok,cpc
CLK001185,CUST0457,,tiktok,2023-12-27T05:51:51,Campaign_6,facebook,cpc
CLK001186,CUST0392,,organic,2023-12-14T12:47:26,Campaign_2,google,cpm
CLK001187,CUST0314,,google_ads,2023-01-02T15:46:47,Campaign_5,tiktok,cpm
CLK001188,,yRinAbtDUZ,meta_ads,2023-03-27T00:36:49,Campaign_6,tiktok,organic
CLK001189,CUST0206,,meta_ads,2023-07-17T17:19:55,Campaign_6,google,cpm
CLK001190,CUST0285,,tiktok,2023-12-09T21:46:58,Campaign_4,newsletter,organic
CLK001191,CUST0272,,organic,2023-08-14T04:34:54,Campaign_9,google,cpc
CLK001192,CUST0448,,tiktok,2023-10-06T06:55:25,Campaign_6,newsletter,cpm
CLK001193,CUST0423,,meta_ads,2023-12-19T09:57:05,Campaign_9,google,email
CLK001194,CUST0320,,meta_ads,2023-06-07T16:42:59,Campaign_7,google,organic
CLK001195,CUST0006,,tiktok,2023-04-08T19:35:07,Campaign_8,tiktok,cpc
CLK001196,CUST0053,,organic,2023-11-10T12:37:36,Campaign_6,google,organic
CLK001197,,vRsqEFYcuB,organic,2023-12-03T21:50:29,Campaign_10,newsletter,cpm
CLK001198,CUST0084,,meta_ads,2023-03-07T17:25:56,Campaign_5,facebook,cpc
CLK001199,CUST0130,,meta_ads,2023-01-08T01:06:20,Campaign_1,newsletter,cpm
CLK001200,CUST0354,,google_ads,2023-08-11T23:30:04,Campaign_2,google,email
CLK001201,CUST0437,,email,2023-07-02T06:29:35,Campaign_2,facebook,email
CLK001202,CUST0389,,meta_ads,2023-05-12T23:55:21,Campaign_10,google,cpc
CLK001203,CUST0433,,tiktok,2023-10-07T03:08:49,Campaign_3,google,cpm
CLK001204,CUST0281,,organic,2023-02-12T06:11:23,Campaign_3,facebook,cpm
CLK001205,CUST0081,,email,2023-06-09T16:15:59,Campaign_2,tiktok,cpc
CLK001206,,LgorhnEimh,meta_ads,2023-10-28T14:10:52,Campaign_1,google,cpc
CLK001207,CUST0050,,meta_ads,2023-02-20T06:12:53,Campaign_8,facebook,cpm
CLK001208,CUST0136,,meta_ads,2023-05-10T06:57:13,Campaign_1,newsletter,cpc
CLK001209,CUST0366,,meta_ads,2023-05-11T08:29:25,Campaign_4,facebook,organic
CLK001210,CUST0499,,organic,2023-02-15T06:33:00,Campaign_8,newsletter,cpm
CLK001211,CUST0302,,tiktok,2023-12-14T07:12:43,Campaign_9,tiktok,email
CLK001212,CUST0377,,organic,2023-11-07T15:06:07,Campaign_7,tiktok,cpc
CLK001213,CUST0461,,email,2023-10-20T16:13:30,Campaign_10,newsletter,email
CLK001214,CUST0297,,tiktok,2023-03-25T16:53:36,Campaign_7,google,organic
CLK001215,,ajHccmWtgX,google_ads,2023-10-08T03:11:55,Campaign_6,newsletter,email
CLK001216,CUST0430,,meta_ads,2023-06-13T15:42:10,Campaign_2,newsletter,cpm
CLK001217,CUST0220,,meta_ads,2023-08-17T05:45:39,Campaign_3,tiktok,organic
CLK001218,CUST0416,,email,2023-09-17T14:58:21,Campaign_9,newsletter,email
CLK001219,CUST0443,,organic,2023-03-17T22:01:42,Campaign_9,facebook,organic
CLK001220,CUST0100,,email,2023-03-02T15:53:14,Campaign_2,tiktok,email
CLK001221,CUST0086,,email,2023-03-04T03:06:42,Campaign_3,facebook,cpm
CLK001222,CUST0485,,email,2023-11-28T17:12:12,Campaign_4,facebook,cpc
CLK001223,CUST0101,,email,2023-12-27T07:44:11,Campaign_6,facebook,cpm
CLK001224,,lFbhJOSpZS,google_ads,2023-04-18T22:13:11,Campaign_5,google,cpm
CLK001225,CUST0160,,tiktok,2023-12-26T00:25:27,Campaign_3,facebook,cpm
CLK001226,CUST0129,,tiktok,2023-05-31T15:12:54,Campaign_8,google,cpm
CLK001227,CUST0295,,meta_ads,2023-12-18T11:43:42,Campaign_6,google,organic
CLK001228,CUST0213,,meta_ads,2023-09-27T13:49:59,Campaign_10,facebook,cpm
CLK001229,CUST0330,,organic,2023-04-19T02:16:00,Campaign_2,tiktok,cpm
CLK001230,CUST0440,,tiktok,2023-08-03T16:37:31,Campaign_4,facebook,email
CLK001231,CUST0261,,email,2023-05-22T20:00:48,Campaign_10,google,cpc
CLK001232,CUST0175,,meta_ads,2023-10-24T02:29:53,Campaign_1,tiktok,organic
CLK001233,,DsrAZrVgjK,meta_ads,2023-01-06T10:34:16,Campaign_1,newsletter,cpc
CLK001234,CUST0287,,organic,2023-12-06T10:03:05,Campaign_2,newsletter,organic
CLK001235,CUST0258,,tiktok,2023-06-02T22:37:40,Campaign_8,tiktok,email
CLK001236,CUST0369,,tiktok,2023-03-07T07:37:20,Campaign_10,google,organic
CLK001237,CUST0281,,meta_ads,2023-10-15T08:48:02,Campaign_6,newsletter,organic
CLK001238,CUST0022,,email,2023-09-05T18:49:27,Campaign_7,facebook,cpm
CLK001239,CUST0235,,google_ads,2023-10-17T19:49:57,Campaign_3,tiktok,cpm
CLK001240,CUST0347,,tiktok,2023-11-08T19:05:35,Campaign_5,google,cpc
CLK001241,CUST0382,,google_ads,2023-12-13T11:31:12,Campaign_6,tiktok,email
CLK001242,,jpdvvvHbHD,tiktok,2023-01-20T04:00:55,Campaign_6,newsletter,organic
CLK001243,CUST0248,,google_ads,2023-04-07T10:50:16,Campaign_4,newsletter,organic
CLK001244,CUST0088,,tiktok,2023-11-24T03:38:28,Campaign_6,facebook,cpm
