payment_id,order_id,attempt_number,payment_provider,payment_method,status,amount,currency,created_at,processed_at,failure_reason
PAY000685,ORD00886,2,adyen,apple_pay,partially_refunded,85.23,USD,2023/06/05 20:43,2023-07-08T12:30:12,insufficient_funds
PAY000686,ORD00760,3,adyen,bank_transfer,authorized,314.27,EUR,2023/01/03 16:56,2023-02-07T03:33:28,
PAY000687,ORD00740,1,paypal,apple_pay,partially_refunded,490.8,EUR,2023/09/17 22:24,2023-02-21T08:30:52,insufficient_funds
PAY000688,ORD00133,2,stripe,bank_transfer,captured,32.65,AED,2023/03/02 02:15,2023-08-02T11:39:22,
PAY000689,ORD00362,1,STRIPE,card,captured,485.07,EUR,2023/11/23 21:55,2023-01-02T10:57:37,
PAY000690,ORD00590,3,STRIPE,apple_pay,partially_refunded,176.83,USD,2023/08/19 10:47,2023-12-20T05:04:20,insufficient_funds
PAY000691,ORD00549,3,adyen,apple_pay,authorized,47.89,USD,2023/11/08 11:51,2023-08-23T17:01:29,
PAY000692,ORD00086,2,STRIPE,card,refunded,173.78,EUR,2023/04/28 13:24,2023-09-28T07:06:27,
PAY000693,ORD00811,2,STRIPE,apple_pay,partially_refunded,407.24,USD,2023/08/15 08:18,2023-06-10T00:32:29,insufficient_funds
PAY000694,ORD00134,2,stripe,bank_transfer,partially_refunded,126.49,USD,2023/03/11 01:22,2023-04-27T15:44:12,
PAY000695,ORD00976,2,paypal,card,refunded,357.06,EUR,2023/07/06 10:04,2023-03-08T17:46:05,
PAY000696,ORD00265,2,STRIPE,bank_transfer,failed,106.8,EUR,2023/11/30 23:06,2023-04-29T04:17:15,
PAY000697,ORD00474,3,paypal,card,partially_refunded,487.5,EUR,2023/05/21 13:10,2023-07-05T01:47:42,insufficient_funds
PAY000698,ORD00926,2,adyen,card,partially_refunded,434.61,AED,2023/01/17 16:53,2023-11-21T05:59:53,insufficient_funds
PAY000699,ORD00938,3,stripe,card,failed,464.77,AED,2023/01/08 06:52,2023-09-06T19:49:33,
PAY000700,ORD00301,2,paypal,card,authorized,363.29,AED,2023/04/22 11:47,2023-01-04T16:23:42,
PAY000701,ORD00430,3,adyen,apple_pay,captured,244.16,USD,2023/04/22 20:12,2023-12-08T08:41:52,insufficient_funds
PAY000702,ORD00392,3,STRIPE,card,failed,138.23,USD,2023/12/25 09:31,2023-01-13T20:04:33,
PAY000703,ORD00801,3,STRIPE,card,partially_refunded,382.63,AED,2023/04/15 05:56,2023-12-25T10:32:29,
PAY000704,ORD00998,1,stripe,bank_transfer,failed,82.67,USD,2023/02/12 05:28,,
PAY000705,ORD00117,2,STRIPE,card,refunded,162.26,USD,2023/04/11 10:33,2023-07-10T19:38:31,
PAY000706,ORD00337,2,stripe,card,authorized,265.63,USD,2023/12/23 16:10,2023-08-26T01:07:14,
PAY000707,ORD00223,2,adyen,apple_pay,failed,90.16,AED,2023/07/29 05:05,2023-09-05T12:43:57,
PAY000708,ORD00813,3,adyen,bank_transfer,refunded,345.35,AED,2023/07/06 22:02,2023-11-02T20:11:13,
PAY000709,ORD00957,1,adyen,card,partially_refunded,19.74,USD,2023/03/06 12:45,2023-06-17T11:47:08,
PAY000710,ORD00168,3,adyen,apple_pay,captured,207.32,USD,2023/01/17 14:02,2023-10-07T12:07:02,
PAY000711,ORD00620,3,stripe,bank_transfer,authorized,354.55,AED,2023/01/22 14:14,2023-06-17T21:33:04,
PAY000712,ORD00465,2,stripe,bank_transfer,failed,157.54,EUR,2023/07/15 10:31,2023-07-09T20:47:23,
PAY000713,ORD00756,3,adyen,apple_pay,failed,332.74,USD,2023/10/05 10:40,2023-12-24T17:03:33,
PAY000714,ORD00657,1,stripe,apple_pay,partially_refunded,251.43,USD,2023/10/09 05:16,2023-10-01T22:08:49,
PAY000715,ORD00753,2,paypal,apple_pay,failed,473.58,USD,2023/08/30 13:12,2023-03-18T07:04:25,
PAY000716,ORD00237,3,paypal,bank_transfer,authorized,145.82,USD,2023/10/15 03:09,2023-10-30T02:18:01,
PAY000717,ORD00886,1,adyen,card,partially_refunded,239.72,AED,2023/03/28 09:13,2023-05-10T20:35:25,
PAY000718,ORD00255,3,stripe,card,captured,19.65,EUR,2023/04/01 06:31,2023-04-18T16:00:36,
PAY000719,ORD00645,3,STRIPE,card,captured,493.02,EUR,2023/05/01 11:31,2023-02-09T09:46:37,
PAY000720,ORD00157,2,paypal,apple_pay,authorized,320.44,AED,2023/05/26 08:48,2023-03-16T03:06:23,
PAY000721,ORD00470,1,stripe,card,captured,179.95,EUR,2023/12/22 16:22,2023-01-29T04:53:40,
PAY000722,ORD00129,1,STRIPE,apple_pay,authorized,411.24,EUR,2023/10/03 05:34,2023-02-04T20:45:29,
PAY000723,ORD00366,2,paypal,card,partially_refunded,478.45,EUR,2023/09/04 05:46,2023-09-29T04:17:46,insufficient_funds
PAY000724,ORD00156,1,adyen,apple_pay,refunded,159.72,USD,2023/08/19 13:58,2023-08-30T00:52:32,insufficient_funds
PAY000725,ORD00833,2,stripe,card,failed,123.96,USD,2023/07/08 20:46,2023-10-27T07:23:45,
PAY000726,ORD00601,1,STRIPE,bank_transfer,failed,452.68,EUR,2023/10/05 20:54,,
PAY000727,ORD00747,3,adyen,bank_transfer,failed,466.48,USD,2023/08/28 09:55,2023-10-04T21:10:52,
PAY000728,ORD00113,2,paypal,apple_pay,failed,253.13,USD,2023/12/14 05:57,2023-12-28T21:11:41,
PAY000729,ORD00817,1,STRIPE,bank_transfer,captured,490.52,EUR,2023/04/06 13:10,2023-01-07T18:38:25,
PAY000730,ORD00441,1,paypal,card,authorized,338.96,AED,2023/09/13 04:55,2023-05-22T15:06:00,
PAY000731,ORD00734,2,STRIPE,apple_pay,captured,14.54,USD,2023/06/27 22:44,2023-06-19T06:07:19,
PAY000732,ORD00321,1,adyen,card,authorized,164.05,AED,2023/09/14 03:16,2023-05-30T16:18:10,
PAY000733,ORD00368,3,paypal,bank_transfer,refunded,235.68,USD,2023/04/29 20:47,2023-03-15T17:30:23,
PAY000734,ORD00710,2,stripe,bank_transfer,authorized,375.13,AED,2023/01/15 17:38,2023-02-12T10:47:23,insufficient_funds
PAY000735,ORD00939,2,paypal,bank_transfer,authorized,426.29,AED,2023/03/26 02:23,2023-08-21T23:26:00,insufficient_funds
PAY000736,ORD00852,3,stripe,bank_transfer,partially_refunded,111.49,EUR,2023/11/07 09:32,2023-12-14T21:45:07,
PAY000737,ORD00118,2,STRIPE,bank_transfer,partially_refunded,65.8,AED,2023/07/03 17:54,2023-10-02T20:26:34,
PAY000738,ORD00361,1,adyen,apple_pay,partially_refunded,32.42,EUR,2023/09/01 18:41,2023-01-14T15:56:38,
PAY000739,ORD00391,2,paypal,bank_transfer,partially_refunded,381.75,EUR,2023/07/05 21:10,2023-03-10T09:20:41,
PAY000740,ORD00013,2,STRIPE,bank_transfer,refunded,86.73,USD,2023/10/09 04:11,2023-09-05T21:33:35,
PAY000741,ORD00115,3,adyen,apple_pay,captured,319.81,EUR,2023/03/23 20:35,2023-05-17T14:07:38,
PAY000742,ORD00019,2,STRIPE,bank_transfer,authorized,480.12,USD,2023/01/20 07:23,2023-10-26T12:18:17,
PAY000743,ORD00455,3,adyen,card,failed,179.87,EUR,2023/08/24 22:54,2023-08-02T01:33:10,
PAY000744,ORD00473,1,adyen,apple_pay,refunded,139.08,USD,2023/06/18 20:27,2023-05-28T03:46:23,
PAY000745,ORD00741,2,paypal,apple_pay,authorized,435.51,EUR,2023/10/24 06:23,2023-07-10T20:23:54,
PAY000746,ORD00087,2,adyen,apple_pay,refunded,32.26,AED,2023/08/24 23:25,2023-11-05T23:34:41,
PAY000747,ORD00412,1,adyen,card,authorized,256.85,AED,2023/09/12 16:41,2023-06-20T10:48:10,
PAY000748,ORD00955,1,stripe,bank_transfer,authorized,76.0,AED,2023/11/21 05:46,,
PAY000749,ORD00439,2,STRIPE,card,refunded,354.72,EUR,2023/11/05 14:13,2023-04-04T23:10:35,insufficient_funds
PAY000750,ORD00205,1,paypal,apple_pay,partially_refunded,245.71,AED,2023/10/31 23:53,2023-03-04T11:35:14,
PAY000751,ORD00111,2,adyen,bank_transfer,refunded,339.92,USD,2023/11/27 22:16,2023-02-10T04:39:23,insufficient_funds
PAY000752,ORD00681,1,STRIPE,apple_pay,failed,175.14,USD,2023/09/13 14:43,2023-01-23T10:46:03,
PAY000753,ORD00303,3,stripe,bank_transfer,authorized,336.25,AED,2023/12/23 16:07,2023-08-02T19:36:17,
PAY000754,ORD00582,2,paypal,bank_transfer,refunded,126.08,AED,2023/07/05 18:10,2023-02-22T11:15:58,
PAY000755,ORD00100,2,STRIPE,card,captured,401.18,EUR,2023/04/07 14:20,2023-07-24T08:05:28,
PAY000756,ORD00688,1,stripe,card,partially_refunded,48.94,USD,2023/05/02 12:10,2023-03-03T02:58:01,
PAY000757,ORD00634,1,stripe,apple_pay,failed,62.11,AED,2023/08/08 23:10,2023-09-08T00:49:07,
PAY000758,ORD00278,2,paypal,card,partially_refunded,313.41,AED,2023/03/17 14:16,2023-05-20T12:13:54,insufficient_funds
PAY000759,ORD00621,2,STRIPE,card,failed,86.05,EUR,2023/09/03 09:08,2023-06-06T23:36:27,insufficient_funds
PAY000760,ORD00170,1,STRIPE,card,captured,119.98,EUR,2023/01/16 03:04,2023-05-25T13:54:14,
PAY000761,ORD00480,2,stripe,card,failed,48.62,EUR,2023/07/21 10:14,2023-08-07T23:34:29,
PAY000762,ORD00846,2,stripe,bank_transfer,captured,388.38,AED,2023/12/09 18:04,2023-12-19T17:11:05,insufficient_funds
PAY000763,ORD00072,2,paypal,apple_pay,authorized,357.72,USD,2023/11/27 00:43,2023-03-11T18:51:30,
PAY000764,ORD00131,2,adyen,apple_pay,refunded,321.09,USD,2023/08/15 16:30,2023-08-05T06:26:24,
PAY000765,ORD00199,2,stripe,apple_pay,captured,242.08,AED,2023/05/06 10:11,2023-11-19T00:01:51,
PAY000766,ORD00832,2,adyen,apple_pay,captured,17.26,USD,2023/11/07 09:30,2023-04-11T18:55:00,
PAY000767,ORD00153,2,paypal,card,authorized,129.72,EUR,2023/04/02 03:36,2023-06-29T10:22:19,insufficient_funds
PAY000768,ORD00376,1,STRIPE,card,authorized,457.57,USD,2023/09/28 02:03,2023-03-01T05:23:56,
PAY000769,ORD00390,3,stripe,apple_pay,authorized,306.1,USD,2023/09/18 00:31,2023-08-11T19:46:01,
PAY000770,ORD00393,1,stripe,apple_pay,refunded,466.03,USD,2023/12/06 04:16,,
PAY000771,ORD00854,3,stripe,card,partially_refunded,404.08,AED,2023/02/18 14:53,2023-10-12T21:59:56,
PAY000772,ORD00971,2,STRIPE,apple_pay,refunded,210.51,AED,2023/09/17 20:17,2023-10-29T18:44:56,
PAY000773,ORD00065,1,STRIPE,apple_pay,authorized,147.64,USD,2023/10/21 10:52,2023-01-28T02:12:54,
PAY000774,ORD00114,3,stripe,apple_pay,authorized,474.9,EUR,2023/12/24 22:12,2023-02-03T08:52:06,
PAY000775,ORD00238,1,adyen,bank_transfer,authorized,228.02,AED,2023/09/17 15:01,2023-01-01T20:45:07,
PAY000776,ORD00462,1,adyen,apple_pay,authorized,290.54,EUR,2023/11/04 17:33,2023-01-19T13:12:53,
PAY000777,ORD00925,2,paypal,card,failed,333.69,AED,2023/06/28 04:03,2023-07-24T11:57:39,
PAY000778,ORD00023,1,stripe,apple_pay,failed,383.83,EUR,2023/04/16 13:02,2023-05-03T05:14:23,
PAY000779,ORD00970,1,paypal,apple_pay,refunded,303.83,USD,2023/06/26 16:51,2023-10-09T19:29:29,
PAY000780,ORD00228,1,paypal,apple_pay,failed,312.94,AED,2023/08/27 05:38,2023-12-24T17:20:27,
PAY000781,ORD00461,1,STRIPE,card,partially_refunded,62.21,USD,2023/06/02 16:44,2023-10-18T09:56:41,
PAY000782,ORD00630,2,stripe,card,refunded,482.1,USD,2023/01/02 16:08,2023-11-20T16:22:11,
PAY000783,ORD00230,1,paypal,apple_pay,failed,124.53,USD,2023/09/30 22:47,2023-09-08T20:15:34,
PAY000784,ORD00357,2,paypal,card,authorized,345.87,USD,2023/02/01 12:58,2023-01-11T09:26:31,
PAY000785,ORD00618,2,adyen,apple_pay,refunded,395.53,USD,2023/05/06 02:22,2023-03-29T17:09:44,
PAY000786,ORD00398,2,stripe,card,failed,226.0,AED,2023/06/05 08:19,2023-06-30T03:40:01,
PAY000787,ORD00898,3,paypal,bank_transfer,partially_refunded,409.99,AED,2023/04/16 11:43,2023-07-17T14:02:20,
PAY000788,ORD00072,2,stripe,bank_transfer,captured,208.59,USD,2023/01/10 20:18,2023-01-21T19:11:22,
PAY000789,ORD00467,2,stripe,card,refunded,248.28,USD,2023/09/11 22:15,2023-07-06T14:19:08,
PAY000790,ORD00930,2,STRIPE,card,authorized,227.63,USD,2023/02/12 23:18,2023-12-28T18:55:48,
PAY000791,ORD00453,1,paypal,card,authorized,146.24,USD,2023/03/08 02:34,2023-12-25T00:51:28,insufficient_funds
PAY000792,ORD00294,2,stripe,apple_pay,failed,426.11,EUR,2023/06/23 21:13,,
PAY000793,ORD00238,1,adyen,bank_transfer,partially_refunded,367.9,AED,2023/12/26 11:22,2023-05-13T23:48:05,
PAY000794,ORD00166,1,stripe,apple_pay,authorized,411.09,AED,2023/04/01 22:19,2023-05-20T21:14:34,
PAY000795,ORD00002,1,adyen,bank_transfer,partially_refunded,295.97,EUR,2023/09/01 07:28,2023-06-06T23:35:20,
PAY000796,ORD00220,3,paypal,bank_transfer,authorized,479.05,AED,2023/07/05 11:45,2023-09-09T12:01:04,
PAY000797,ORD00242,1,paypal,card,partially_refunded,435.84,EUR,2023/09/27 16:56,2023-12-21T14:08:12,insufficient_funds
PAY000798,ORD00519,2,STRIPE,card,partially_refunded,413.11,AED,2023/05/27 01:39,2023-11-30T03:29:10,
PAY000799,ORD00678,1,STRIPE,apple_pay,refunded,281.17,AED,2023/02/05 22:03,2023-04-12T06:35:40,
PAY000800,ORD00948,1,adyen,bank_transfer,captured,397.61,EUR,2023/12/23 06:53,2023-08-25T11:54:01,
PAY000801,ORD00960,1,paypal,card,failed,188.28,AED,2023/02/09 07:53,2023-07-05T12:24:08,
PAY000802,ORD00845,2,paypal,bank_transfer,captured,68.04,AED,2023/02/17 03:51,2023-05-31T21:50:20,insufficient_funds
PAY000803,ORD00026,2,STRIPE,apple_pay,failed,202.64,EUR,2023/03/23 00:32,2023-11-15T07:19:17,
PAY000804,ORD00711,3,paypal,card,authorized,469.95,AED,2023/09/02 01:02,2023-09-08T20:06:51,
PAY000805,ORD00498,1,STRIPE,bank_transfer,captured,132.76,USD,2023/07/04 15:23,2023-09-28T03:33:25,
PAY000806,ORD00102,3,paypal,apple_pay,partially_refunded,482.79,EUR,2023/05/06 02:41,2023-02-18T23:44:22,
PAY000807,ORD00873,3,stripe,apple_pay,authorized,314.36,USD,2023/06/01 05:45,2023-01-21T19:33:02,insufficient_funds
PAY000808,ORD00683,1,stripe,bank_transfer,authorized,50.75,EUR,2023/06/14 17:12,2023-01-29T15:51:43,
PAY000809,ORD00867,3,paypal,card,partially_refunded,136.38,EUR,2023/10/27 13:11,2023-10-18T02:24:20,
PAY000810,ORD00527,1,STRIPE,card,captured,10.59,AED,2023/10/15 08:03,2023-08-04T22:40:45,
PAY000811,ORD00671,1,adyen,bank_transfer,refunded,417.78,AED,2023/01/20 21:32,2023-10-24T18:30:22,
PAY000812,ORD00973,3,paypal,apple_pay,captured,106.35,USD,2023/01/29 13:46,2023-01-24T19:55:44,
PAY000813,ORD00269,3,stripe,apple_pay,refunded,474.86,USD,2023/09/01 22:35,2023-06-10T06:34:03,
PAY000814,ORD00962,2,adyen,bank_transfer,refunded,44.4,USD,2023/02/19 02:33,,
PAY000815,ORD00791,3,STRIPE,card,authorized,211.22,USD,2023/07/24 09:11,2023-10-10T10:19:18,
PAY000816,ORD00842,2,stripe,apple_pay,refunded,40.93,AED,2023/09/01 15:35,2023-10-06T18:13:55,
PAY000817,ORD00030,1,STRIPE,apple_pay,failed,384.64,AED,2023/09/01 19:26,2023-06-19T11:11:17,
PAY000818,ORD00434,3,STRIPE,apple_pay,partially_refunded,299.62,EUR,2023/11/26 04:21,2023-06-29T14:15:59,
PAY000819,ORD00016,1,STRIPE,card,partially_refunded,336.55,AED,2023/08/10 23:22,2023-10-13T02:59:06,
PAY000820,ORD00184,2,STRIPE,bank_transfer,captured,443.9,AED,2023/11/09 15:31,2023-06-06T05:52:56,
PAY000821,ORD00934,1,STRIPE,apple_pay,partially_refunded,127.8,AED,2023/04/11 23:43,2023-08-23T23:08:00,
PAY000822,ORD00582,2,STRIPE,card,failed,100.65,AED,2023/06/10 23:10,2023-10-23T18:43:21,
PAY000823,ORD00309,3,adyen,card,refunded,385.7,AED,2023/07/30 13:00,2023-06-18T22:33:08,
PAY000824,ORD00894,1,stripe,apple_pay,captured,118.19,EUR,2023/04/11 00:06,2023-01-10T10:34:07,
PAY000825,ORD00533,1,adyen,bank_transfer,refunded,244.66,EUR,2023/05/04 05:06,2023-09-30T19:35:34,
PAY000826,ORD00692,3,stripe,bank_transfer,refunded,352.31,USD,2023/10/30 22:06,2023-07-06T23:44:05,
PAY000827,ORD00952,3,stripe,card,failed,292.79,AED,2023/03/01 00:13,2023-01-07T03:22:22,
PAY000828,ORD00273,2,STRIPE,apple_pay,captured,66.95,USD,2023/12/11 05:08,2023-10-09T08:37:32,
PAY000829,ORD00405,3,stripe,card,captured,103.23,AED,2023/04/26 07:50,2023-01-29T03:22:42,
PAY000830,ORD00007,1,adyen,apple_pay,partially_refunded,298.82,EUR,2023/07/01 21:52,2023-10-26T20:50:11,
PAY000831,ORD00467,3,STRIPE,bank_transfer,failed,488.61,AED,2023/05/03 15:54,2023-10-24T13:38:55,
PAY000832,ORD00578,3,STRIPE,apple_pay,refunded,142.02,USD,2023/01/29 12:58,2023-01-26T00:09:50,
PAY000833,ORD00222,2,paypal,card,captured,358.14,EUR,2023/02/27 15:21,2023-05-18T22:12:14,
PAY000834,ORD00669,2,paypal,card,authorized,88.55,AED,2023/04/24 06:30,2023-10-11T14:44:01,
PAY000835,ORD00211,1,stripe,card,partially_refunded,31.05,EUR,2023/04/07 19:07,2023-01-13T10:56:43,
PAY000836,ORD00521,3,STRIPE,bank_transfer,captured,317.86,AED,2023/08/05 22:42,,insufficient_funds
PAY000837,ORD00478,1,STRIPE,card,authorized,445.11,AED,2023/10/06 02:41,2023-07-22T14:37:08,
PAY000838,ORD00086,1,paypal,card,refunded,490.98,EUR,2023/07/31 13:36,2023-05-16T12:18:59,insufficient_funds
PAY000839,ORD00003,2,STRIPE,card,authorized,312.42,USD,2023/08/02 18:13,2023-04-25T12:54:56,insufficient_funds
PAY000840,ORD00482,2,stripe,apple_pay,captured,250.13,AED,2023/06/16 22:47,2023-10-23T22:39:25,
PAY000841,ORD00645,2,adyen,card,captured,316.11,AED,2023/05/08 02:04,2023-05-18T06:41:42,
PAY000842,ORD00701,3,stripe,card,failed,443.65,USD,2023/07/19 08:00,2023-02-14T14:13:55,
PAY000843,ORD00706,3,adyen,bank_transfer,captured,73.12,USD,2023/03/22 18:37,2023-09-26T00:01:39,insufficient_funds
PAY000844,ORD00215,2,stripe,apple_pay,captured,73.21,EUR,2023/01/15 20:51,2023-03-01T15:06:12,
PAY000845,ORD00542,1,stripe,bank_transfer,captured,338.14,AED,2023/02/25 06:45,2023-12-07T15:40:48,
PAY000846,ORD00282,1,paypal,apple_pay,captured,291.41,EUR,2023/10/26 01:48,2023-08-11T13:56:05,insufficient_funds
PAY000847,ORD00980,3,stripe,bank_transfer,authorized,436.89,AED,2023/06/03 22:40,2023-03-27T20:55:39,insufficient_funds
PAY000848,ORD00861,2,paypal,bank_transfer,refunded,366.17,EUR,2023/01/04 14:12,2023-04-07T14:19:28,
PAY000849,ORD00002,2,adyen,apple_pay,failed,41.5,USD,2023/06/01 06:43,2023-02-08T16:14:52,
PAY000850,ORD00271,3,paypal,card,authorized,346.03,EUR,2023/04/23 16:23,2023-11-03T07:57:09,
PAY000851,ORD00566,1,stripe,apple_pay,authorized,250.0,EUR,2023/02/25 10:04,2023-08-14T06:59:15,
PAY000852,ORD00851,3,STRIPE,bank_transfer,authorized,297.31,EUR,2023/02/07 05:47,2023-02-16T05:18:10,
PAY000853,ORD00326,1,paypal,bank_transfer,partially_refunded,489.33,EUR,2023/02/08 08:05,2023-10-11T19:37:23,
PAY000854,ORD00200,1,adyen,card,failed,192.51,AED,2023/04/05 23:17,2023-09-28T10:07:05,insufficient_funds
PAY000855,ORD00677,3,stripe,apple_pay,partially_refunded,420.35,USD,2023/06/27 02:29,2023-09-09T15:04:02,
PAY000856,ORD00312,1,adyen,apple_pay,authorized,477.78,AED,2023/04/29 20:42,2023-07-12T23:51:13,
PAY000857,ORD00179,2,STRIPE,bank_transfer,failed,32.89,USD,2023/02/03 18:20,2023-02-14T23:26:28,
PAY000858,ORD00795,1,adyen,apple_pay,partially_refunded,346.05,USD,2023/06/29 19:32,,
PAY000859,ORD00557,3,STRIPE,apple_pay,authorized,118.31,EUR,2023/04/18 07:51,2023-07-26T10:09:53,
PAY000860,ORD00993,1,stripe,apple_pay,failed,403.15,AED,2023/12/12 23:44,2023-11-06T17:31:29,
PAY000861,ORD00724,3,paypal,card,partially_refunded,221.57,EUR,2023/11/18 02:29,2023-12-16T22:46:51,insufficient_funds
PAY000862,ORD00624,1,adyen,bank_transfer,failed,480.22,EUR,2023/09/14 14:38,2023-10-11T19:53:53,
PAY000863,ORD00901,1,stripe,apple_pay,failed,286.13,EUR,2023/05/05 17:34,2023-06-22T18:55:48,
PAY000864,ORD00622,1,stripe,bank_transfer,captured,394.77,AED,2023/11/06 17:03,2023-08-01T22:04:43,
PAY000865,ORD00726,2,adyen,apple_pay,refunded,486.07,EUR,2023/12/06 10:43,2023-04-08T03:13:57,
PAY000866,ORD00889,3,stripe,card,refunded,10.28,AED,2023/12/13 11:55,2023-11-26T16:01:31,
PAY000867,ORD00544,3,paypal,card,authorized,440.32,AED,2023/12/27 13:00,2023-03-07T04:49:04,insufficient_funds
PAY000868,ORD00796,1,STRIPE,apple_pay,partially_refunded,301.61,EUR,2023/01/24 14:35,2023-01-04T00:21:02,
PAY000869,ORD00201,2,paypal,apple_pay,authorized,73.65,AED,2023/09/04 20:24,2023-08-13T09:10:46,
PAY000870,ORD00601,3,STRIPE,card,refunded,147.57,USD,2023/10/15 13:42,2023-02-15T08:57:10,
PAY000871,ORD00749,3,paypal,bank_transfer,partially_refunded,72.06,USD,2023/09/03 23:43,2023-12-18T23:54:55,
PAY000872,ORD00713,2,stripe,card,captured,265.23,EUR,2023/10/18 13:26,2023-07-30T02:30:53,
PAY000873,ORD00693,2,STRIPE,bank_transfer,failed,369.6,AED,2023/12/01 07:03,2023-08-27T18:04:03,
PAY000874,ORD00525,3,stripe,bank_transfer,failed,390.21,AED,2023/07/01 12:35,2023-06-03T18:17:42,
PAY000875,ORD00053,3,stripe,bank_transfer,authorized,240.43,EUR,2023/08/17 02:49,2023-04-21T12:21:29,
PAY000876,ORD00627,3,adyen,apple_pay,failed,236.65,AED,2023/09/14 02:29,2023-04-09T02:52:44,
PAY000877,ORD00318,2,stripe,card,refunded,207.47,USD,2023/10/16 20:52,2023-06-15T11:00:38,insufficient_funds
PAY000878,ORD00656,2,adyen,bank_transfer,captured,155.88,EUR,2023/11/19 11:22,2023-05-18T17:38:16,
PAY000879,ORD00112,3,paypal,card,failed,132.25,AED,2023/09/11 07:29,2023-12-24T03:19:22,
PAY000880,ORD00944,3,adyen,bank_transfer,partially_refunded,372.98,EUR,2023/11/12 11:53,,
PAY000881,ORD00802,3,paypal,apple_pay,partially_refunded,428.99,EUR,2023/07/17 01:09,2023-10-21T17:29:12,
PAY000882,ORD00689,2,adyen,apple_pay,partially_refunded,45.3,EUR,2023/07/24 08:59,2023-05-01T04:05:48,
PAY000883,ORD00224,2,stripe,apple_pay,captured,37.83,EUR,2023/09/11 06:31,2023-09-18T04:08:38,insufficient_funds
PAY000884,ORD00704,2,paypal,apple_pay,authorized,441.28,AED,2023/09/05 07:36,2023-11-30T22:40:08,insufficient_funds
PAY000885,ORD00674,1,stripe,apple_pay,partially_refunded,271.95,EUR,2023/08/15 18:02,2023-03-02T20:45:24,insufficient_funds
PAY000886,ORD00203,3,adyen,apple_pay,authorized,125.79,USD,2023/06/08 18:17,2023-08-14T21:18:15,
PAY000887,ORD00349,1,adyen,bank_transfer,authorized,366.74,USD,2023/02/03 18:53,2023-10-25T02:07:25,
PAY000888,ORD00142,3,paypal,apple_pay,captured,87.72,USD,2023/05/02 18:36,2023-09-27T15:51:52,
PAY000889,ORD00339,1,adyen,bank_transfer,refunded,86.38,AED,2023/09/25 23:00,2023-01-21T19:52:07,insufficient_funds
PAY000890,ORD00992,1,STRIPE,apple_pay,refunded,248.78,EUR,2023/06/14 14:51,2023-11-04T15:56:18,
PAY000891,ORD00908,1,STRIPE,bank_transfer,failed,163.84,EUR,2023/09/27 20:34,2023-06-25T08:08:28,
PAY000892,ORD00043,1,stripe,card,refunded,65.64,EUR,2023/01/29 14:24,2023-03-17T13:26:43,
PAY000893,ORD00317,2,adyen,bank_transfer,failed,401.67,EUR,2023/02/13 04:03,2023-10-25T11:22:12,insufficient_funds
PAY000894,ORD00565,3,STRIPE,bank_transfer,partially_refunded,55.69,AED,2023/02/27 06:33,2023-07-05T11:38:21,
PAY000895,ORD00774,1,paypal,apple_pay,authorized,224.42,EUR,2023/02/10 03:27,2023-12-18T21:42:47,insufficient_funds
PAY000896,ORD00891,1,STRIPE,bank_transfer,authorized,188.69,EUR,2023/04/21 00:23,2023-06-12T19:39:32,
PAY000897,ORD00362,1,stripe,apple_pay,failed,191.16,EUR,2023/08/14 11:53,2023-05-10T07:28:41,insufficient_funds
PAY000898,ORD00993,2,STRIPE,bank_transfer,failed,220.06,EUR,2023/07/13 13:36,2023-07-09T05:51:31,
PAY000899,ORD00621,3,adyen,card,captured,326.62,EUR,2023/06/09 04:56,2023-11-30T03:30:54,
PAY000900,ORD00591,3,stripe,apple_pay,refunded,27.33,AED,2023/03/11 02:33,2023-09-27T15:10:01,
PAY000901,ORD00251,2,paypal,bank_transfer,captured,474.54,EUR,2023/12/12 13:27,2023-12-27T20:07:42,
PAY000902,ORD00189,3,STRIPE,card,authorized,286.47,EUR,2023/05/11 22:32,,
PAY000903,ORD00411,1,paypal,bank_transfer,authorized,221.52,EUR,2023/01/10 05:25,2023-12-23T09:27:43,
PAY000904,ORD00980,2,stripe,card,authorized,37.35,AED,2023/11/26 11:08,2023-03-23T02:01:05,
PAY000905,ORD00627,1,paypal,apple_pay,partially_refunded,243.06,USD,2023/12/21 07:51,2023-02-14T11:15:57,
PAY000906,ORD00746,1,STRIPE,bank_transfer,captured,379.91,USD,2023/08/17 10:06,2023-10-13T07:49:23,
PAY000907,ORD00860,1,STRIPE,bank_transfer,refunded,393.77,AED,2023/02/26 23:23,2023-02-13T16:20:31,insufficient_funds
PAY000908,ORD00346,1,stripe,apple_pay,authorized,88.21,EUR,2023/01/17 08:37,2023-12-03T06:41:56,insufficient_funds
PAY000909,ORD00573,1,STRIPE,bank_transfer,captured,329.66,EUR,2023/10/18 17:26,2023-04-19T15:15:23,insufficient_funds
PAY000910,ORD00799,1,adyen,apple_pay,partially_refunded,284.23,EUR,2023/10/13 13:50,2023-07-30T06:54:02,
PAY000911,ORD00456,1,STRIPE,card,refunded,104.82,USD,2023/09/27 02:56,2023-09-14T09:49:30,
PAY000912,ORD00711,3,stripe,card,captured,216.48,AED,2023/08/03 22:07,2023-01-21T14:08:38,
PAY000913,ORD00265,2,paypal,apple_pay,partially_refunded,294.0,USD,2023/10/15 15:22,2023-12-09T03:52:50,
