order_item_id,order_id,product_sku,product_name,quantity,unit_price,line_discount
ITEM001270,ORD00192,SKU780,Product 13,-1,133.67,10.92
ITEM001271,ORD00571,SKU369,Product 31,1,194.32,13.13
ITEM001272,ORD00597,SKU523,Product 8,1,50.29,2.95
ITEM001273,ORD00137,SKU864,Product 45,-1,7.18,1.2
ITEM001274,ORD00808,SKU112,Product 8,3,119.19,
ITEM001275,ORD00010,SKU410,Product 9,3,184.54,17.21
ITEM001276,ORD00821,SKU318,Product 13,-1,98.26,4.28
ITEM001277,ORD00177,SKU497,Product 36,1,33.49,2.54
ITEM001278,ORD00523,SKU248,Product 49,1,98.15,19.8
ITEM001279,ORD00075,SKU679,Product 11,2,127.25,8.27
ITEM001280,ORD00641,,Product 24,2,166.46,8.13
ITEM001281,ORD00771,SKU542,Product 3,3,157.22,0.55
ITEM001282,ORD00688,SKU843,Product 24,-1,92.72,16.73
ITEM001283,ORD00231,SKU866,Product 9,-1,124.9,15.81
ITEM001284,ORD00911,SKU516,Product 42,2,52.06,10.43
ITEM001285,ORD00510,SKU891,Product 5,-1,121.97,8.35
ITEM001286,ORD00576,SKU186,Product 46,2,155.72,0.8
ITEM001287,ORD00285,SKU502,Product 18,-1,131.78,
ITEM001288,ORD00940,SKU449,Product 20,3,184.27,17.11
ITEM001289,ORD00482,SKU623,Product 32,-1,152.7,16.79
ITEM001290,ORD00604,SKU811,Product 36,2,96.52,1.82
ITEM001291,ORD00502,SKU450,Product 35,1,54.06,5.36
ITEM001292,ORD00278,SKU995,Product 19,2,66.05,18.12
ITEM001293,ORD00929,SKU345,Product 37,2,72.96,6.13
ITEM001294,ORD00846,SKU443,Product 34,-1,59.31,11.96
ITEM001295,ORD00686,SKU774,Product 13,2,161.44,13.77
ITEM001296,ORD00195,SKU803,Product 44,3,143.96,11.06
ITEM001297,ORD00210,SKU917,Product 30,2,27.86,14.45
ITEM001298,ORD00299,SKU753,Product 16,2,121.64,12.67
ITEM001299,ORD00346,SKU287,Product 42,-1,78.12,7.83
ITEM001300,ORD00735,SKU377,Product 37,-1,109.79,
ITEM001301,ORD00150,SKU360,Product 39,1,54.24,19.33
ITEM001302,ORD00833,SKU663,Product 26,1,17.98,16.24
ITEM001303,ORD00261,SKU606,Product 30,3,104.67,8.41
ITEM001304,ORD00273,SKU152,Product 28,-1,121.08,9.53
ITEM001305,ORD00397,SKU420,Product 8,2,40.32,7.23
ITEM001306,ORD00821,SKU155,Product 3,1,59.08,10.97
ITEM001307,ORD00275,SKU230,Product 7,-1,44.95,17.83
ITEM001308,ORD00581,SKU161,Product 1,1,70.83,12.49
ITEM001309,ORD00284,SKU391,Product 28,2,49.95,12.37
ITEM001310,ORD00585,SKU869,Product 18,3,168.95,3.03
ITEM001311,ORD00567,SKU698,Product 21,2,38.51,19.33
ITEM001312,ORD00393,SKU308,Product 35,1,191.12,1.82
ITEM001313,ORD00759,SKU728,Product 18,-1,29.29,
ITEM001314,ORD00253,SKU965,Product 27,2,52.19,12.19
ITEM001315,ORD00914,SKU277,Product 15,3,25.94,4.78
ITEM001316,ORD00316,SKU545,Product 38,-1,92.0,4.64
ITEM001317,ORD00868,SKU183,Product 27,-1,91.29,14.78
ITEM001318,ORD00394,SKU971,Product 40,-1,9.49,15.3
ITEM001319,ORD00211,SKU789,Product 32,-1,158.97,10.48
ITEM001320,ORD00330,,Product 2,-1,103.97,7.76
ITEM001321,ORD00453,SKU721,Product 14,3,33.18,1.55
ITEM001322,ORD00858,SKU815,Product 44,-1,37.83,8.08
ITEM001323,ORD00224,SKU421,Product 23,-1,58.46,14.3
ITEM001324,ORD00921,SKU336,Product 25,-1,192.33,13.73
ITEM001325,ORD00577,SKU349,Product 42,1,93.19,16.0
ITEM001326,ORD00399,SKU685,Product 23,3,79.29,
ITEM001327,ORD00503,SKU546,Product 47,-1,182.29,1.79
ITEM001328,ORD00262,SKU456,Product 15,3,76.49,19.94
ITEM001329,ORD00491,SKU261,Product 11,2,171.46,12.9
ITEM001330,ORD00614,SKU643,Product 13,1,195.94,7.29
ITEM001331,ORD00779,SKU334,Product 6,2,23.01,13.91
ITEM001332,ORD00052,SKU356,Product 6,3,93.35,5.86
ITEM001333,ORD00880,SKU546,Product 18,2,49.67,6.23
ITEM001334,ORD00534,SKU168,Product 15,1,126.08,11.45
ITEM001335,ORD00802,SKU903,Product 48,2,61.21,9.4
ITEM001336,ORD00434,SKU271,Product 16,1,162.51,3.91
ITEM001337,ORD00730,SKU178,Product 5,1,57.46,15.66
ITEM001338,ORD00547,SKU227,Product 50,-1,112.92,7.38
ITEM001339,ORD00184,SKU256,Product 35,2,52.9,
ITEM001340,ORD00009,SKU433,Product 11,3,105.08,0.41
ITEM001341,ORD00517,SKU158,Product 26,2,37.57,9.38
ITEM001342,ORD00867,SKU235,Product 16,3,116.9,5.59
ITEM001343,ORD00252,SKU565,Product 12,1,144.12,3.24
ITEM001344,ORD00621,SKU872,Product 3,1,196.66,2.72
ITEM001345,ORD00295,SKU571,Product 34,-1,137.12,7.9
ITEM001346,ORD00555,SKU843,Product 26,-1,192.61,18.87
ITEM001347,ORD00363,SKU905,Product 39,-1,151.57,10.47
ITEM001348,ORD00418,SKU270,Product 33,-1,29.62,0.73
ITEM001349,ORD00076,SKU714,Product 24,3,27.53,18.08
ITEM001350,ORD00392,SKU484,Product 20,3,9.66,9.74
ITEM001351,ORD00769,SKU116,Product 14,-1,156.14,15.01
ITEM001352,ORD00461,SKU985,Product 38,2,131.57,
ITEM001353,ORD00310,SKU505,Product 16,2,8.19,4.54
ITEM001354,ORD00450,SKU358,Product 32,-1,95.94,9.3
ITEM001355,ORD00904,SKU309,Product 30,2,86.08,1.03
ITEM001356,ORD00971,SKU249,Product 41,1,62.61,1.06
ITEM001357,ORD00477,SKU495,Product 42,-1,20.23,5.88
ITEM001358,ORD00841,SKU624,Product 36,-1,12.9,19.63
ITEM001359,ORD00868,SKU590,Product 5,3,69.63,6.21
ITEM001360,ORD00519,,Product 11,1,198.46,2.92
ITEM001361,ORD00729,SKU675,Product 18,1,9.81,4.37
ITEM001362,ORD00534,SKU480,Product 2,-1,83.67,15.97
ITEM001363,ORD00472,SKU455,Product 40,3,60.56,1.02
ITEM001364,ORD00530,SKU699,Product 8,-1,152.91,8.67
ITEM001365,ORD00527,SKU137,Product 43,1,199.74,
ITEM001366,ORD00158,SKU944,Product 25,3,133.82,8.8
ITEM001367,ORD00740,SKU750,Product 18,2,32.73,18.3
ITEM001368,ORD00096,SKU731,Product 25,3,81.91,0.84
ITEM001369,ORD00311,SKU112,Product 9,2,86.58,3.87
ITEM001370,ORD00819,SKU945,Product 10,-1,111.68,5.1
ITEM001371,ORD00939,SKU315,Product 1,1,36.86,0.75
ITEM001372,ORD00745,SKU594,Product 5,2,96.32,19.62
ITEM001373,ORD00948,SKU788,Product 32,1,20.59,9.19
ITEM001374,ORD00921,SKU450,Product 40,3,170.87,19.11
ITEM001375,ORD00265,SKU690,Product 36,3,128.15,6.53
ITEM001376,ORD00160,SKU783,Product 44,3,162.21,15.57
ITEM001377,ORD00252,SKU331,Product 2,-1,99.26,6.56
ITEM001378,ORD00522,SKU407,Product 32,-1,15.0,
ITEM001379,ORD00606,SKU407,Product 17,1,165.69,11.1
ITEM001380,ORD00865,SKU902,Product 15,2,95.55,3.07
ITEM001381,ORD00101,SKU814,Product 35,3,85.47,8.0
ITEM001382,ORD00581,SKU439,Product 20,1,52.29,12.46
ITEM001383,ORD00972,SKU778,Product 5,3,185.59,1.14
ITEM001384,ORD00416,SKU934,Product 28,2,85.77,19.57
ITEM001385,ORD00342,SKU479,Product 8,3,50.96,17.58
ITEM001386,ORD00504,SKU505,Product 38,2,84.04,16.99
ITEM001387,ORD00294,SKU349,Product 40,2,70.54,11.96
ITEM001388,ORD00608,SKU485,Product 6,1,21.01,15.92
ITEM001389,ORD00009,SKU253,Product 35,-1,101.07,1.85
ITEM001390,ORD00994,SKU912,Product 45,2,198.41,0.04
ITEM001391,ORD00182,SKU133,Product 9,3,196.82,
ITEM001392,ORD00376,SKU795,Product 44,3,134.88,1.75
ITEM001393,ORD00170,SKU417,Product 22,1,12.59,11.66
ITEM001394,ORD00041,SKU729,Product 1,2,158.96,17.94
ITEM001395,ORD00844,SKU602,Product 7,3,120.71,12.31
ITEM001396,ORD00539,SKU173,Product 40,3,32.03,9.25
ITEM001397,ORD00873,SKU366,Product 11,1,101.8,4.48
ITEM001398,ORD00291,SKU132,Product 26,3,134.68,13.9
ITEM001399,ORD00830,SKU563,Product 23,3,62.26,14.11
ITEM001400,ORD00411,,Product 27,2,159.88,16.94
ITEM001401,ORD00683,SKU434,Product 14,2,94.95,14.06
ITEM001402,ORD00038,SKU181,Product 4,1,33.8,19.96
ITEM001403,ORD00130,SKU252,Product 47,1,60.08,6.65
ITEM001404,ORD00328,SKU693,Product 16,-1,89.89,
ITEM001405,ORD00126,SKU759,Product 43,3,187.8,4.2
ITEM001406,ORD00485,SKU771,Product 3,3,35.52,3.83
ITEM001407,ORD00068,SKU150,Product 3,3,80.96,16.25
ITEM001408,ORD00475,SKU774,Product 26,3,92.67,16.32
ITEM001409,ORD00764,SKU824,Product 28,3,191.82,15.03
ITEM001410,ORD00889,SKU816,Product 12,1,174.49,3.28
ITEM001411,ORD00257,SKU525,Product 6,-1,175.73,6.69
ITEM001412,ORD00044,SKU243,Product 16,-1,191.63,18.15
ITEM001413,ORD00739,SKU284,Product 27,1,155.32,12.63
ITEM001414,ORD00729,SKU451,Product 40,3,70.75,2.09
ITEM001415,ORD00791,SKU944,Product 33,2,46.16,6.65
ITEM001416,ORD00675,SKU978,Product 48,3,108.52,17.79
ITEM001417,ORD00605,SKU727,Product 40,2,89.81,
ITEM001418,ORD00973,SKU848,Product 3,-1,193.01,11.82
ITEM001419,ORD00298,SKU651,Product 49,-1,13.68,6.65
ITEM001420,ORD00418,SKU703,Product 41,1,97.53,17.56
ITEM001421,ORD00952,SKU574,Product 39,2,185.0,16.7
ITEM001422,ORD00229,SKU560,Product 17,3,178.85,17.04
ITEM001423,ORD00837,SKU334,Product 43,3,81.99,0.09
ITEM001424,ORD00235,SKU141,Product 15,-1,51.6,0.05
ITEM001425,ORD00049,SKU177,Product 18,-1,8.19,17.37
ITEM001426,ORD00751,SKU913,Product 50,3,154.94,13.27
ITEM001427,ORD00509,SKU694,Product 14,3,157.04,17.1
ITEM001428,ORD00948,SKU498,Product 36,3,39.56,13.12
ITEM001429,ORD00015,SKU801,Product 28,1,69.11,4.91
ITEM001430,ORD00492,SKU121,Product 7,2,186.56,
ITEM001431,ORD00749,SKU364,Product 11,3,136.0,8.31
ITEM001432,ORD00928,SKU536,Product 14,2,75.48,15.3
ITEM001433,ORD00296,SKU416,Product 35,1,19.86,3.11
ITEM001434,ORD00125,SKU973,Product 1,2,17.87,15.41
ITEM001435,ORD00777,SKU376,Product 12,1,154.16,6.75
ITEM001436,ORD00513,SKU884,Product 50,-1,104.6,9.62
ITEM001437,ORD00630,SKU384,Product 6,3,158.86,7.06
ITEM001438,ORD00398,SKU925,Product 13,3,146.44,18.22
ITEM001439,ORD00636,SKU923,Product 50,1,198.46,3.25
ITEM001440,ORD00351,,Product 11,2,98.34,18.49
ITEM001441,ORD00647,SKU459,Product 2,3,171.43,15.85
ITEM001442,ORD00443,SKU206,Product 33,-1,46.41,3.8
ITEM001443,ORD00653,SKU595,Product 50,1,195.35,
ITEM001444,ORD00763,SKU332,Product 43,-1,113.7,9.16
ITEM001445,ORD00330,SKU757,Product 24,2,180.49,0.73
ITEM001446,ORD00193,SKU103,Product 37,3,8.34,13.29
ITEM001447,ORD00382,SKU764,Product 22,-1,151.2,0.15
ITEM001448,ORD00323,SKU982,Product 30,1,31.15,1.92
ITEM001449,ORD00534,SKU674,Product 50,1,120.61,9.47
ITEM001450,ORD00567,SKU664,Product 47,3,28.35,16.22
ITEM001451,ORD00806,SKU955,Product 41,3,52.98,10.74
ITEM001452,ORD00436,SKU400,Product 3,1,15.71,6.0
ITEM001453,ORD00988,SKU240,Product 45,3,164.06,19.99
ITEM001454,ORD00288,SKU448,Product 27,1,195.15,7.28
ITEM001455,ORD00511,SKU415,Product 48,3,84.34,0.52
ITEM001456,ORD00292,SKU435,Product 12,1,174.55,
ITEM001457,ORD00954,SKU637,Product 39,1,75.69,1.9
ITEM001458,ORD00271,SKU886,Product 22,3,178.24,3.65
ITEM001459,ORD00218,SKU696,Product 6,2,14.57,6.23
ITEM001460,ORD00779,SKU663,Product 49,1,163.26,10.98
ITEM001461,ORD00592,SKU991,Product 45,3,181.73,13.16
ITEM001462,ORD00103,SKU513,Product 49,1,65.82,17.56
ITEM001463,ORD00096,SKU773,Product 22,3,149.51,2.74
ITEM001464,ORD00097,SKU702,Product 1,1,178.82,0.85
ITEM001465,ORD00829,SKU469,Product 26,1,56.54,11.82
ITEM001466,ORD00575,SKU913,Product 16,1,70.14,3.7
ITEM001467,ORD00941,SKU682,Product 45,1,128.01,0.34
ITEM001468,ORD00224,SKU846,Product 46,2,38.03,19.15
ITEM001469,ORD00885,SKU798,Product 33,2,197.98,
ITEM001470,ORD00006,SKU797,Product 34,3,117.45,14.6
ITEM001471,ORD00863,SKU292,Product 32,2,16.58,4.22
ITEM001472,ORD00683,SKU497,Product 13,3,72.13,8.09
ITEM001473,ORD00605,SKU521,Product 38,3,57.53,12.33
ITEM001474,ORD00911,SKU227,Product 46,-1,54.72,12.11
ITEM001475,ORD00002,SKU217,Product 26,2,150.62,13.83
ITEM001476,ORD00591,SKU288,Product 42,1,193.6,4.98
ITEM001477,ORD00729,SKU141,Product 15,2,150.25,14.63
ITEM001478,ORD00701,SKU504,Product 9,2,58.93,2.25
ITEM001479,ORD00003,SKU767,Product 14,1,166.84,0.28
ITEM001480,ORD00110,,Product 22,2,92.18,2.94
ITEM001481,ORD00664,SKU904,Product 8,3,68.4,8.22
ITEM001482,ORD00676,SKU631,Product 44,3,91.47,
ITEM001483,ORD00207,SKU978,Product 41,2,45.32,7.06
ITEM001484,ORD00891,SKU781,Product 43,2,100.53,18.98
ITEM001485,ORD00448,SKU150,Product 17,1,89.49,3.17
ITEM001486,ORD00801,SKU953,Product 4,-1,107.23,4.08
ITEM001487,ORD00114,SKU394,Product 10,3,59.47,8.52
ITEM001488,ORD00015,SKU584,Product 49,1,119.36,6.96
ITEM001489,ORD00660,SKU329,Product 29,2,139.24,5.51
ITEM001490,ORD00489,SKU499,Product 18,2,98.67,8.76
ITEM001491,ORD00137,SKU117,Product 50,2,130.82,7.69
ITEM001492,ORD00972,SKU664,Product 33,2,26.42,14.42
ITEM001493,ORD00535,SKU360,Product 45,1,58.0,13.17
ITEM001494,ORD00819,SKU417,Product 48,-1,8.96,11.34
ITEM001495,ORD00907,SKU209,Product 16,3,54.16,
ITEM001496,ORD00251,SKU875,Product 43,2,127.37,19.55
ITEM001497,ORD00004,SKU252,Product 2,3,154.86,15.39
ITEM001498,ORD00430,SKU681,Product 22,1,98.8,3.75
ITEM001499,ORD00751,SKU413,Product 47,-1,53.98,16.09
ITEM001500,ORD00601,SKU304,Product 41,-1,135.62,19.21
ITEM001501,ORD00579,SKU677,Product 23,1,79.08,12.49
ITEM001502,ORD00912,SKU350,Product 21,1,172.27,7.14
ITEM001503,ORD00778,SKU346,Product 35,3,101.16,8.62
ITEM001504,ORD00576,SKU116,Product 45,1,25.12,17.92
ITEM001505,ORD00237,SKU520,Product 3,2,96.08,10.7
ITEM001506,ORD00757,SKU174,Product 7,-1,145.09,4.41
ITEM001507,ORD00220,SKU323,Product 24,1,12.14,0.23
ITEM001508,ORD00602,SKU518,Product 8,3,130.39,
ITEM001509,ORD00912,SKU560,Product 14,1,71.46,4.73
ITEM001510,ORD00122,SKU195,Product 17,2,13.61,13.78
ITEM001511,ORD00555,SKU271,Product 43,1,185.61,9.79
ITEM001512,ORD00222,SKU914,Product 27,3,24.52,10.07
ITEM001513,ORD00235,SKU689,Product 18,1,88.29,6.98
ITEM001514,ORD00366,SKU871,Product 29,2,10.25,1.95
ITEM001515,ORD00643,SKU685,Product 2,3,42.55,16.45
ITEM001516,ORD00240,SKU855,Product 3,2,43.19,4.18
ITEM001517,ORD00136,SKU402,Product 30,1,134.02,4.51
ITEM001518,ORD00138,SKU132,Product 8,2,76.5,15.13
ITEM001519,ORD00780,SKU406,Product 44,-1,35.02,1.27
ITEM001520,ORD00923,,Product 11,-1,78.73,3.43
ITEM001521,ORD00036,SKU645,Product 12,-1,26.16,
ITEM001522,ORD00783,SKU261,Product 14,1,34.98,2.17
ITEM001523,ORD00235,SKU816,Product 11,3,144.17,14.27
ITEM001524,ORD00906,SKU793,Product 34,3,177.85,3.15
ITEM001525,ORD00609,SKU645,Product 43,2,190.96,8.5
ITEM001526,ORD00626,SKU956,Product 29,3,66.57,12.13
ITEM001527,ORD00949,SKU851,Product 50,1,43.27,5.91
ITEM001528,ORD00792,SKU648,Product 30,1,175.57,2.31
ITEM001529,ORD00712,SKU229,Product 4,2,148.72,10.67
ITEM001530,ORD00878,SKU215,Product 36,-1,81.95,12.99
ITEM001531,ORD00730,SKU855,Product 9,1,106.0,10.78
ITEM001532,ORD00238,SKU918,Product 9,2,182.06,10.17
ITEM001533,ORD00622,SKU656,Product 5,2,110.11,1.67
ITEM001534,ORD00538,SKU650,Product 6,3,55.92,
ITEM001535,ORD00563,SKU239,Product 12,1,88.41,17.0
ITEM001536,ORD00211,SKU243,Product 15,1,106.0,12.5
ITEM001537,ORD00074,SKU532,Product 47,1,148.86,6.44
ITEM001538,ORD00169,SKU797,Product 18,3,10.84,15.31
ITEM001539,ORD00799,SKU127,Product 50,1,173.26,14.46
ITEM001540,ORD00086,SKU430,Product 11,1,21.11,3.81
ITEM001541,ORD00976,SKU924,Product 7,-1,157.81,10.78
ITEM001542,ORD00381,SKU158,Product 41,1,145.25,19.77
ITEM001543,ORD00321,SKU488,Product 44,1,159.96,10.08
ITEM001544,ORD00297,SKU870,Product 19,3,36.06,10.92
ITEM001545,ORD00152,SKU714,Product 43,-1,61.0,10.44
ITEM001546,ORD00787,SKU178,Product 10,2,165.75,5.78
ITEM001547,ORD00637,SKU907,Product 3,3,78.99,
ITEM001548,ORD00042,SKU619,Product 28,-1,10.12,11.98
ITEM001549,ORD00003,SKU777,Product 17,2,78.69,12.73
ITEM001550,ORD00091,SKU470,Product 47,3,108.36,8.1
ITEM001551,ORD00577,SKU225,Product 16,-1,34.11,5.39
ITEM001552,ORD00234,SKU429,Product 24,1,76.41,16.43
ITEM001553,ORD00804,SKU690,Product 25,1,112.75,0.79
ITEM001554,ORD00482,SKU154,Product 27,2,51.88,12.04
ITEM001555,ORD00629,SKU671,Product 30,3,158.37,0.34
ITEM001556,ORD00640,SKU897,Product 41,2,29.52,1.21
ITEM001557,ORD00822,SKU148,Product 8,-1,54.3,10.57
ITEM001558,ORD00912,SKU669,Product 34,1,56.01,14.67
ITEM001559,ORD00986,SKU977,Product 42,2,111.76,9.47
ITEM001560,ORD00902,,Product 16,2,78.73,
ITEM001561,ORD00783,SKU292,Product 34,1,82.94,4.84
ITEM001562,ORD00690,SKU167,Product 10,-1,125.72,5.9
ITEM001563,ORD00175,SKU634,Product 37,3,84.49,3.17
ITEM001564,ORD00249,SKU529,Product 49,2,76.81,14.5
ITEM001565,ORD00542,SKU541,Product 14,1,65.37,15.57
ITEM001566,ORD00085,SKU573,Product 3,-1,61.87,19.64
ITEM001567,ORD00400,SKU260,Product 23,3,152.74,17.33
ITEM001568,ORD00044,SKU291,Product 26,2,145.62,7.38
ITEM001569,ORD00557,SKU799,Product 12,3,42.38,17.31
ITEM001570,ORD00747,SKU123,Product 43,1,96.62,6.15
ITEM001571,ORD00812,SKU386,Product 19,1,155.55,14.62
ITEM001572,ORD00378,SKU347,Product 36,2,166.93,5.51
ITEM001573,ORD00743,SKU237,Product 30,1,136.37,
ITEM001574,ORD00349,SKU138,Product 19,1,198.66,5.83
ITEM001575,ORD00210,SKU321,Product 14,3,42.89,10.52
ITEM001576,ORD00602,SKU422,Product 46,1,81.97,4.44
ITEM001577,ORD00145,SKU925,Product 7,1,23.44,12.0
ITEM001578,ORD00539,SKU577,Product 47,1,111.15,12.13
ITEM001579,ORD00204,SKU346,Product 38,1,128.02,3.96
ITEM001580,ORD00222,SKU237,Product 26,3,199.89,0.78
ITEM001581,ORD00417,SKU975,Product 3,1,191.46,18.36
ITEM001582,ORD00627,SKU879,Product 33,-1,152.89,6.55
ITEM001583,ORD00399,SKU197,Product 30,-1,156.89,14.41
ITEM001584,ORD00538,SKU108,Product 1,2,45.7,0.53
ITEM001585,ORD00831,SKU130,Product 38,1,70.24,8.3
ITEM001586,ORD00563,SKU230,Product 39,1,52.66,
ITEM001587,ORD00387,SKU441,Product 31,-1,56.46,5.67
ITEM001588,ORD00611,SKU222,Product 47,-1,183.75,17.65
ITEM001589,ORD00697,SKU318,Product 26,3,123.9,6.92
ITEM001590,ORD00908,SKU159,Product 5,3,122.72,16.17
ITEM001591,ORD00892,SKU638,Product 41,3,26.23,5.84
ITEM001592,ORD00237,SKU506,Product 34,-1,71.88,0.53
ITEM001593,ORD00143,SKU874,Product 27,2,38.27,14.46
ITEM001594,ORD00965,SKU320,Product 39,2,19.33,9.03
ITEM001595,ORD00344,SKU445,Product 27,1,22.98,18.68
ITEM001596,ORD00713,SKU863,Product 47,3,30.36,10.72
ITEM001597,ORD00964,SKU865,Product 3,3,127.94,15.56
ITEM001598,ORD00346,SKU343,Product 32,-1,88.59,19.33
ITEM001599,ORD00762,SKU147,Product 34,1,27.72,
ITEM001600,ORD00132,,Product 28,1,188.07,18.88
ITEM001601,ORD00896,SKU156,Product 34,2,75.46,7.96
ITEM001602,ORD00623,SKU190,Product 49,1,80.33,13.7
ITEM001603,ORD00075,SKU428,Product 48,2,24.49,3.51
ITEM001604,ORD00224,SKU360,Product 22,3,15.15,8.6
ITEM001605,ORD00564,SKU287,Product 28,1,99.65,16.95
ITEM001606,ORD00435,SKU881,Product 36,2,126.13,19.68
ITEM001607,ORD00852,SKU370,Product 19,1,27.59,6.08
ITEM001608,ORD00568,SKU105,Product 34,-1,157.15,6.85
ITEM001609,ORD00244,SKU588,Product 43,2,84.45,4.24
ITEM001610,ORD00661,SKU483,Product 40,1,15.41,13.34
ITEM001611,ORD00463,SKU807,Product 45,1,123.11,0.95
ITEM001612,ORD00378,SKU678,Product 38,1,161.64,
ITEM001613,ORD00293,SKU687,Product 12,1,144.36,9.06
ITEM001614,ORD00262,SKU696,Product 11,-1,152.46,14.12
ITEM001615,ORD00639,SKU740,Product 27,-1,174.57,13.14
ITEM001616,ORD00851,SKU665,Product 42,-1,22.48,10.44
ITEM001617,ORD00149,SKU648,Product 24,-1,129.17,11.38
ITEM001618,ORD00151,SKU438,Product 37,1,62.41,15.45
ITEM001619,ORD00909,SKU417,Product 37,2,190.89,17.81
ITEM001620,ORD00111,SKU289,Product 50,2,62.41,2.83
ITEM001621,ORD00993,SKU540,Product 26,1,84.52,13.99
ITEM001622,ORD00572,SKU584,Product 10,-1,129.85,9.14
ITEM001623,ORD00428,SKU131,Product 42,-1,38.91,4.32
ITEM001624,ORD00576,SKU841,Product 15,2,68.53,13.25
ITEM001625,ORD00930,SKU470,Product 42,2,180.21,
ITEM001626,ORD00533,SKU241,Product 43,1,168.01,19.62
ITEM001627,ORD00848,SKU103,Product 23,-1,178.02,2.36
ITEM001628,ORD00146,SKU811,Product 37,-1,71.56,10.99
ITEM001629,ORD00870,SKU902,Product 10,-1,120.15,7.17
ITEM001630,ORD00693,SKU250,Product 28,3,23.23,11.01
ITEM001631,ORD00587,SKU487,Product 23,-1,127.92,18.47
ITEM001632,ORD00222,SKU115,Product 36,-1,162.7,1.97
ITEM001633,ORD00851,SKU802,Product 10,2,162.41,6.27
ITEM001634,ORD00345,SKU868,Product 8,3,169.45,15.54
ITEM001635,ORD00409,SKU654,Product 10,2,119.58,15.46
ITEM001636,ORD00871,SKU621,Product 18,1,171.65,16.65
ITEM001637,ORD00169,SKU589,Product 49,2,5.19,13.35
ITEM001638,ORD00527,SKU544,Product 39,-1,181.93,
ITEM001639,ORD00399,SKU164,Product 4,1,167.57,15.27
ITEM001640,ORD00516,,Product 13,1,20.84,3.87
ITEM001641,ORD00627,SKU442,Product 2,1,189.34,7.5
ITEM001642,ORD00058,SKU726,Product 42,3,20.62,12.6
ITEM001643,ORD00075,SKU978,Product 48,3,15.59,8.16
ITEM001644,ORD00182,SKU983,Product 41,2,175.01,18.99
ITEM001645,ORD00658,SKU521,Product 41,2,14.81,7.37
ITEM001646,ORD00653,SKU386,Product 18,1,179.67,8.81
ITEM001647,ORD00614,SKU388,Product 26,2,16.35,18.86
ITEM001648,ORD00907,SKU243,Product 47,-1,153.78,8.23
ITEM001649,ORD00134,SKU710,Product 9,3,8.8,15.97
ITEM001650,ORD00764,SKU993,Product 32,-1,184.95,18.46
ITEM001651,ORD00165,SKU678,Product 45,1,154.98,
ITEM001652,ORD00270,SKU123,Product 26,3,18.1,3.91
ITEM001653,ORD00208,SKU564,Product 15,1,187.76,19.08
ITEM001654,ORD00322,SKU466,Product 46,2,44.51,18.32
ITEM001655,ORD00411,SKU211,Product 30,1,95.53,4.1
ITEM001656,ORD00921,SKU268,Product 44,1,20.33,3.27
ITEM001657,ORD00389,SKU215,Product 15,-1,51.4,10.27
ITEM001658,ORD00686,SKU425,Product 9,-1,101.67,11.47
ITEM001659,ORD00354,SKU485,Product 8,2,47.56,1.49
ITEM001660,ORD00684,SKU658,Product 19,3,56.6,0.98
ITEM001661,ORD00985,SKU272,Product 38,3,14.32,17.28
ITEM001662,ORD00302,SKU622,Product 3,1,89.08,5.7
ITEM001663,ORD00055,SKU342,Product 29,2,138.0,16.64
ITEM001664,ORD00408,SKU581,Product 35,1,185.9,
ITEM001665,ORD00927,SKU574,Product 48,-1,135.12,3.41
ITEM001666,ORD00192,SKU176,Product 1,2,129.62,17.56
ITEM001667,ORD00916,SKU940,Product 38,2,24.96,3.87
ITEM001668,ORD00532,SKU529,Product 11,3,148.24,9.83
ITEM001669,ORD00749,SKU803,Product 39,-1,50.6,8.52
ITEM001670,ORD00847,SKU337,Product 35,2,175.95,16.96
ITEM001671,ORD00182,SKU656,Product 44,3,84.64,6.77
ITEM001672,ORD00587,SKU868,Product 29,1,101.1,14.06
ITEM001673,ORD00558,SKU836,Product 41,-1,83.54,18.54
ITEM001674,ORD00122,SKU564,Product 31,1,83.52,18.76
ITEM001675,ORD00242,SKU514,Product 34,2,172.72,0.31
ITEM001676,ORD00783,SKU102,Product 25,2,21.45,16.81
ITEM001677,ORD00185,SKU329,Product 41,3,68.94,
ITEM001678,ORD00164,SKU188,Product 26,3,7.89,6.7
ITEM001679,ORD00459,SKU207,Product 44,3,83.96,3.01
ITEM001680,ORD00075,,Product 34,2,19.19,11.41
ITEM001681,ORD00336,SKU681,Product 26,-1,152.22,19.1
ITEM001682,ORD00571,SKU704,Product 35,3,50.87,12.47
ITEM001683,ORD00555,SKU395,Product 35,1,190.85,2.54
ITEM001684,ORD00941,SKU138,Product 22,1,190.52,13.84
ITEM001685,ORD00236,SKU778,Product 35,-1,195.13,11.96
ITEM001686,ORD00709,SKU356,Product 33,3,131.43,5.96
ITEM001687,ORD00621,SKU445,Product 48,1,131.22,5.67
ITEM001688,ORD00463,SKU741,Product 35,-1,192.67,15.02
ITEM001689,ORD00037,SKU811,Product 42,-1,22.87,18.47
ITEM001690,ORD00241,SKU657,Product 26,-1,81.15,
ITEM001691,ORD00201,SKU652,Product 50,2,10.11,12.31
ITEM001692,ORD00282,SKU489,Product 50,1,192.89,1.27
ITEM001693,ORD00643,SKU779,Product 30,-1,124.03,9.85
